"id","v1_id","restaurant_owner_id","francize_id","added_by","added_at","vendor_id","printer_id","suspend_operation","suspended_at","name","address","zip","city_id","province_id","phone","email","lat","lng","disabled_by","disabled_at","active","pending","coming_soon","vacation","vacation_start","vacation_stop","suspend_ordering","suspend_ordering_start","suspend_ordering_stop","restaurant_type_id","slug","price_range","app_or_printer","contract_fee","updated_at","updated_by"
1537,,0,0,0,"2016-02-25 13:08:34",,,"0",,"1 for 1 Pizza Carling"," 2525 Carling Ave",,9,3,,,45.3648987,-75.7861023,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1538,718,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mangiano Pizzeria","2564 St. Joseph Blvd",,10,3,,,45.4705009,-75.5251007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1539,719,0,0,0,"2016-02-25 13:08:34",,,"0",,"Marroush Orleans","2564 St Joseph Boulevard",,10,3,,,45.4705009,-75.5251007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1540,721,0,0,0,"2016-02-25 13:08:34",,,"0",,"Napolis","81 Richmond Rd",,9,3,,,45.3969002,-75.7434006,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1541,722,0,0,0,"2016-02-25 13:08:34",,,"0",,"Beneci Pizza Cobden","1105 Cobden Road",,9,3,,,45.3521996,-75.7779007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1542,724,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sbarro","222 Hunt Club Road",,9,3,,,45.3348999,-75.6920013,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1543,726,0,0,0,"2016-02-25 13:08:34",,,"0",,"Joe's Pizza and Subs Laperriere","1577 Laperriere",,9,3,,,45.3767014,-75.7456970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1544,727,0,0,0,"2016-02-25 13:08:34",,,"0",,"HaNoi Pho","4312 Innes Road",,10,3,,,45.4589996,-75.4934006,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1545,728,0,0,0,"2016-02-25 13:08:34",,,"0",,"Reynolds","874 Clyde ave",,9,3,,,45.3764992,-75.7485962,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1546,729,0,0,0,"2016-02-25 13:08:34",,,"0",,"Palermo Pizzeria","25 Tapiola Cres",,9,3,,,45.3639984,-75.6465988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1547,730,0,0,0,"2016-02-25 13:08:34",,,"0",,"P&M's Kouzzina","1463 Lasalle Blvd",,94,3,,,46.5215988,-80.9427032,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1548,732,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza 2 Go","1856, Rue Sherbrooke",,95,4,,,45.2784996,-72.1278992,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1549,733,0,0,0,"2016-02-25 13:08:34",,,"0",,"Bar Burrito South Nepean","600 Terry Fox Drive","k2l4b6",9,3,"(123) 456-7890","e@e.com",45.2997054,-75.9048498,,,"n","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",,"bar-burrito-south-nepean",0,"app",,,
1550,734,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mr Mozzarella","1 Tartan drive",,9,3,,,45.2699013,-75.7539978,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1551,735,0,0,0,"2016-02-25 13:08:34",,,"0",,"Bilal's Kabab","4055 Carling",,4,3,,,45.3380013,-75.9076004,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1552,736,0,0,0,"2016-02-25 13:08:34",,,"0",,"Shawarma House Walkley","1739 Walkley Rd",,9,3,,,45.3779984,-75.6449966,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1553,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Pizza Ottawa","1202 Bank Street",,9,3,,,45.3918991,-75.6815033,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1554,738,0,0,0,"2016-02-25 13:08:34",,,"0",,"King Kabab and Shawarma","291 Queen Mary St",,9,3,,,45.4252014,-75.6521988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1555,739,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mia's Indian Cuisine - St Laurent","327 St Laurent Blvd",,9,3,,,45.4500008,-75.6516037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1556,746,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pita Bell","1846 Carling Av",,9,3,,,45.3762016,-75.7566986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1557,748,0,0,0,"2016-02-25 13:08:34",,,"0",,"Island Grill Ottawa","324 Bank Street",,9,3,,,45.4142990,-75.6957016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1558,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Wellington Diner","1385 Wellington St W",,9,3,,,45.3981018,-75.7396011,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1559,750,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papaye Verte","69 rue Laurier",,21,4,,,45.4304008,-75.7104034,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1560,752,0,0,0,"2016-02-25 13:08:34",,,"0",,"Palermo Pizzeria - Donald ","425 Donald St",,9,3,,,45.4283981,-75.6495972,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1561,753,0,0,0,"2016-02-25 13:08:34",,,"0",,"Yimin Dim Sum House","870 Somerset Street West",,9,3,,,45.4085999,-75.7134018,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1562,754,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza Pita","291 Queen Mary",,9,3,,,45.4252014,-75.6521988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1563,756,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza la Différence","4 Rue Belmont",,23,4,,,45.3950996,-75.8302994,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1564,757,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet- Montreal Road","576 Montreal Road",,9,3,,,45.4421005,-75.6438980,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1565,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Grecque des Flandres","22 rue des flandres #7",,21,4,,,45.4710007,-75.7182007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1566,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Jumbo Chinese Food Restaurant","2672 Innes road",,9,3,,,45.4325981,-75.5622025,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1567,760,0,0,0,"2016-02-25 13:08:34",,,"0",,"India Palace","292 Albert St",,9,3,,,45.4192009,-75.7017975,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1568,761,0,0,0,"2016-02-25 13:08:34",,,"0",,"Green Papaya Preston","256 Preston Street",,9,3,,,45.4045982,-75.7118988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1569,762,0,0,0,"2016-02-25 13:08:34",,,"0",,"Green Papaya Baseline","1374 Baseline Rd",,9,3,,,45.3622017,-75.7369995,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1570,763,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mario's St Philippe de la Prairie","3005 Edouard VII ",,96,4,,,45.3525009,-73.4741974,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1571,764,0,0,0,"2016-02-25 13:08:34",,,"0",,"Burger Lovers","233 Laurier Ave E",,9,3,,,45.4215012,-75.6971970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1572,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet","250 Greenbank",,9,3,,,45.3249016,-75.7796021,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1573,767,0,0,0,"2016-02-25 13:08:34",,,"0",,"Via613 Bis (ON HOLD)","1577 Alta Vista Dr",,9,3,,,45.4086990,-75.6580963,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1574,768,0,0,0,"2016-02-25 13:08:34",,,"0",,"Asian Palace Ottawa","3320 McCarthy Road",,9,3,,,45.3512993,-75.6703033,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1575,769,0,0,0,"2016-02-25 13:08:34",,,"0",,"Original Burger Joint","873 Bank Street",,9,3,,,45.4009018,-75.6869965,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1576,770,0,0,0,"2016-02-25 13:08:34",,,"0",,"Nu Caribbean","100 Castlefrank Road",,4,3,,,45.2937012,-75.8817978,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1577,771,0,0,0,"2016-02-25 13:08:34",,,"0",,"Matts_TEST_restaurant","109 mattingly way",,9,3,,,45.2677994,-75.6970978,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1578,772,0,0,0,"2016-02-25 13:08:34",,,"0",,"Holland Kisa Grill","83 Holland Ave",,9,3,,,45.4009018,-75.7323990,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1579,773,0,0,0,"2016-02-25 13:08:34",,,"0",,"Vietnam Palace","819 Somerset St W",,9,3,,,45.4094009,-75.7113037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1580,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Petit Peru","792 Somerset St W",,9,3,,,45.4095993,-75.7099991,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1581,775,0,0,0,"2016-02-25 13:08:34",,,"0",,"Kallisto","2950 Bank Street",,9,3,,,45.4215012,-75.6971970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1582,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Via613 New","",,9,3,,,45.4215012,-75.6971970,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1593,800,0,0,1,"2016-10-15 18:55:58",,,"0",,"test stefan","600 Terry Fox Drive","K2L-4B6",4,3,"(072) 045-6789","stefan1@menu.ca1",45.3003998,-75.9067993,1,"2016-11-23 21:20:54","n","n","n","y",,,"n",,,,"",,"app",,,
1594,,0,0,24,"2016-12-06 01:46:53",,,"0",,"First Test on V2","600 Terry Fox Drive","k2l-4b6",9,3,"(123) 456-7890","example@menu.ca",45.2997054,-75.9048498,1,"2017-12-21 16:06:29","n","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",,"first-test-on-v2",4,"app",,,
1595,114,0,0,24,"2017-03-17 17:28:13",,,"0",0,"Test James - Dovercourt Pizza","2047 Dovercourt Avenue","K2A-0X2",9,4,"(001) 123-4567","stefan@menu.ca",45.3784528,-75.7689956,1,"2023-03-29 19:00:45","y","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"test-james---dovercourt-pizza",4,"app",,,
1596,,0,0,24,"2018-06-13 19:14:23",,,"0",,"TEST JUNE 2018","1st Street","",101,,"(613) 222-3333",,45.3444726,-75.6340193,,,"n","n","n","n",,,"n",,,1,"",1,"app",,,
1597,,0,0,24,"2019-05-01 13:25:41",,,"0",,"Milano 14 Main St","600 Terry Fox Drive","K2L 4B6",4,,"(123) 456-7890","example@menu.ca",45.3003900,-75.9069158,1,"2019-05-01 10:21:40","n","n","n","n","0000-00-00","0000-00-00","n","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"milano-14-main-st",1,"app",,,
1598,,0,0,1,"2019-05-24 15:07:44",,,"0",,"trigger_test","600 Terry Fox Drive","K2L 4B6",101,,"(072) 045-6789",,45.3003900,-75.9069158,,,"n","n","n","n",,,"n",,,,"",1,"app",,,
1603,,0,0,24,"2020-01-13 22:09:49",,,"0",,"Milano Test 1/13/2020","600 Terry Fox Drive","K2L-4B6",4,3,"(613) 680-2050","root@example.com",45.3003900,-75.9069158,1,"2021-01-29 07:48:56","n","y","y","n",,,"n","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"milano-test",1,"app",,"2021-01-26 10:28:54",40
1604,,0,0,24,"2020-03-15 11:52:38",,,"0",,"Restaurant Test 3/15/2020","600 Terry Fox Drive","K2L-4B6",9,,"(613) 123-4567","george.nicolae85@yahoo.com",45.3003900,-75.9069158,,,"n","n","n","n",,,"n","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"restaurant-test",1,"app",,,
1605,,0,0,24,"2020-08-26 11:09:28",,,"0",,"Restaurant Test 26 Aug 2020","600 Terry Fox Drive","K2L-4B6",4,3,"(613) 123-4567","george.nicolae85@yahoo.com",45.3003900,-75.9069158,1,"2020-08-27 07:03:26","n","n","n","n",,,"n","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"noslug1",3,"app",,"2020-11-12 12:34:51",1
1608,,0,0,40,"2020-12-07 21:44:22",,,"0",,"Menu TEST 07 Dec 2020","600 Terry Fox Drive","K2L-4B6",4,3,"(613) 123-4567","george@menu.ca",45.3003900,-75.9069158,40,"2020-12-07 18:56:53","n","n","n","n",,,"n",,,1,"Menu-TEST-07-Dec-2020",1,"app",,"2020-12-07 11:44:32",40
1609,,0,0,24,"2021-01-26 19:38:36",,,"0",,"Aahar The Taste of India","727 Churchill Avenue","P3A-3Z7",9,3,"(613) 688-4444","rupinder.pal@hotmail.com",46.5125390,-80.9345621,1,"2021-01-29 07:48:04","n","y","y","n",,,"n",,,2,"aahar-the-taste-of-india",2,"app",,"2021-01-26 09:38:45",24
1610,,0,0,40,"2021-01-26 20:47:16",,,"0",,"1111","600 Terry Fox Drive","K2L 4B6",101,11,"(613) 680-2050",,45.3003900,-75.9069158,,,"n","n","n","n",,,"n",,,3,"",1,"app",,"2021-01-26 10:47:20",40
1611,,0,0,24,"2021-05-26 15:39:41",,,"",,"All Out Burger Bank St.","2560 Bank Street","K1T-1M9",9,3,"(613) 733-4444","george@menu.ca",45.3535830,-75.6411234,45,"2023-04-27 17:29:11","y","n","n","n",,,"n",,,4,"all-out-burger-bank-st.",1,"app",,"2021-05-26 07:39:48",24
1612,,0,0,24,"2021-12-08 16:13:19",,,"0",,"Milano Baseline TEST","2529 Baseline Road","K2C-0E3",9,3,"(613) 829-5777","george@menu.ca",45.3423601,-75.7854845,40,"2022-10-14 13:50:11","n","y","y","n",,,"n",,,1,"milano-baseline-test",1,"app",,"2021-12-08 06:13:28",24
1613,,0,0,24,"2022-01-05 22:35:38",,,"0",,"First Test with Yanni","123 Terry Fox Street","L6B 0R1",101,3,"(613) 825-7755",,43.8870468,-79.2283879,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-05 12:35:45",24
1614,,0,0,24,"2022-01-05 22:36:41",,,"0",,"1st test with George","2126 Apple Leaf Way","",101,3,"(613) 123-1123",,0.0000000,0.0000000,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-05 12:36:49",24
1615,,0,0,40,"2022-01-10 22:46:51",,,"0",,"Vanier Pizza & Subs TEST","201 Marier Avenue","K1L-5R6",18,3,"(613) 742-4411","samir1boulos@hotmail.com",45.4391141,-75.6632652,40,"2022-10-14 13:50:27","n","n","n","n",,,"n",,,1,"vanier-pizza-subs-test",1,"app",,"2022-01-10 12:47:03",40
1616,,0,0,44,"2022-01-11 22:22:37",,,"0",,"Tony's Pizza","7772 Jeanne d'Arc Boulevard North","K1C 2J1",101,3,"",,45.4823197,-75.5279578,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-11 12:22:44",44
1617,,0,0,44,"2022-01-13 22:34:09",,,"0",,"Ginkgo Garden","2225 Saint Laurent Boulevard","K1G 1B2",,3,"(613) 737-3198",,45.3895818,-75.6173986,,,"n","y","n","n",,,"n",,,3,"",1,"app",,"2022-01-13 12:34:13",44
1618,,0,0,44,"2022-01-20 01:00:59",,,"0",,"Yorgos Yanni Practice","1536 Clyde Avenue","k2c3z4",9,3,"(613) 123-4567","george@menu.ca",45.3619189,-75.7406477,40,"2022-01-21 17:23:46","n","n","n","n",,,"n",,,1,"yorgos-yanni-practice",1,"app",,"2022-01-19 15:01:03",44
1619,,0,0,44,"2022-01-20 01:01:38",,,"0",,"Beneci Pizza Yanni Practice","1105 Cobden Road","K2C 2Z1",,3,"",,45.3529962,-75.7779981,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-19 15:01:42",44
1620,,0,0,44,"2022-01-26 22:54:25",,,"0",,"Xtreme Pizza Yanni Practice","125 Preston Street","K1R 7P3",,3,"",,45.4080395,-75.7138457,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-26 12:54:31",44
1621,,0,0,44,"2022-01-27 23:40:29",,,"0",,"Mama Rosa Yanni Practice","375 Des Épinettes Avenue","K1E 3E6",101,3,"",,45.4661877,-75.4957745,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-27 13:40:32",44
1622,,0,0,44,"2022-01-31 23:08:21",,,"0",,"Papa Pizza Yanni","2126 Apple Leaf Way","K1W 1J7",9,4,"(613) 413-2250","yanni.bouziotas@gmail.com",45.4845380,-75.6467570,44,"2022-01-31 18:13:11","n","n","n","n",,,"n",,,1,"papa-pizza-yanni",1,"app",,"2022-01-31 13:08:25",44
1623,,0,0,44,"2022-01-31 23:15:12",,,"0",,"Pizza Rama Yanni","2126 Apple Leaf Way","",101,4,"(613) 413-2250",,0.0000000,0.0000000,,,"n","y","n","n",,,"n",,,1,"",1,"app",,"2022-01-31 13:15:16",44
1624,,0,0,44,"2022-02-07 23:01:44",,,"0",,"Yanni Bouziotas","2126 Apple Leaf Way","K1W-1J7",9,3,"(161) 341-3225","yanni.bouziotas@gmail.com",0.0000000,0.0000000,44,"2022-02-07 19:03:26","n","n","n","n",,,"n",,,4,"parea-yanni",1,"app",,"2022-02-07 13:01:48",44
1625,,0,0,44,"2022-02-22 23:16:17",,,"0",,"Aroy Thai","1 Rideaucrest Drive, Barrhaven, ON","K2G 6A4",9,3,"(613) 823-2224","noemail@noemail.ca",0.0000000,0.0000000,44,"2022-02-22 18:17:05","n","y","y","n",,,"n",,,4,"aroy-thai",1,"app",,"2022-02-22 13:16:22",44
1626,,0,0,44,"2022-02-26 01:06:21",,,"0",,"La Maison Pho","4 Rue Belmont","J9H-6J5",23,4,"(819) 682-8494","noname@noname.ca",45.3950698,-75.8303042,44,"2022-02-25 20:06:40","n","y","y","n",,,"n",,,4,"la-maison-pho",1,"app",,"2022-02-25 15:06:27",44
1627,,0,0,44,"2022-03-04 00:27:38",,,"0",,"Sala Thai","2666 Alta Vista Dr, Ottawa, ON","K1V 7T4",9,3,"(613) 521-1102","noemail@noemail.ca",0.0000000,0.0000000,44,"2022-03-03 19:28:10","n","y","y","n",,,"n",,,3,"sala-thai",1,"app",,"2022-03-03 14:27:42",44
1628,,0,0,44,"2022-03-08 23:57:24",,,"0",,"Ting's Kitchen","3-701 Eagleson Road","K2M-2G1",4,3,"(613) 592-7888","no@no.ca",45.2874392,-75.8668453,44,"2022-03-08 18:58:06","n","y","y","n",,,"n",,,3,"tings-kitchen",1,"app",,"2022-03-08 13:57:28",44
1629,,0,0,44,"2022-03-10 22:40:31",,,"0",,"Asia Garden Ottawa","886 Dynes Road, Ottawa, On","K2C 0G8",9,3,"(613) 224-7343","no@no.ca",0.0000000,0.0000000,44,"2022-03-10 17:41:14","n","y","y","n",,,"n",,,3,"asia-garden-ottawa",1,"app",,"2022-03-10 12:40:34",44
1630,,0,0,44,"2022-03-15 21:37:46",,,"0",,"NANA Thai Cuisine","121 Preston Street","K1R-7P3",9,3,"(613) 421-1777","no@no.ca",45.4081470,-75.7137981,44,"2022-03-15 17:38:18","n","y","y","n",,,"n",,,,"nana-thai-cuisine",1,"app",,"2022-03-15 13:37:51",44
1631,,0,0,44,"2022-03-15 22:13:02",,,"0",,"China Moon","273 Boulevard Saint-René Ouest","J8P-2V7",21,4,"(819) 663-7710","no@no.ca",45.4919059,-75.6580371,44,"2022-03-15 18:13:34","n","y","y","n",,,"n",,,3,"china-moon",1,"app",,"2022-03-15 14:13:05",44
1632,,0,0,44,"2022-03-24 20:44:58",,,"0",,"Papa Joe's Pizza - Prince of Wales","1896 Prince of Wales Drive","K2C 1P5",9,3,"(613) 224-7700","No@no.ca",45.3538415,-75.7048504,44,"2022-03-24 16:45:59","n","y","y","n",,,"n",,,1,"papa-joes-princeofwales",1,"app",,"2022-03-24 12:45:02",44
1633,,0,0,44,"2022-03-30 22:50:47",,,"0",,"Mehfil Indian Cuisine","792 Somerset Street West","K1R-6R2",11,3,"(613) 366-2356","no@no.ca",45.4096257,-75.7101526,44,"2022-03-30 18:51:19","n","y","y","n",,,"n",,,2,"mehfil-indian-cuisine",1,"app",,"2022-03-30 14:50:50",44
1634,,0,0,24,"2022-10-12 13:22:15",,,"0",0,"Thai Coconut","1390 Prince of Wales Drive","K2C-3N2",9,3,"(613) 225-1238","jayjaylu34@gmail.com",45.3692644,-75.7033982,1,"2023-03-29 19:01:35","n","n","n","n",,,"n",,,,"thai-coconut",1,"app",,"2022-10-12 05:22:32",24
1635,,0,0,40,"2023-04-24 13:41:24",,,"0",,"All Out Burger Gladstone","714 Gladstone Avenue","K1R-6X3",9,3,"(613) 233-1000","george@menu.ca",45.4073655,-75.7044226,45,"2023-04-28 14:00:25","y","n","n","n",,,"n",,,,"all-out-burger-gladstone",1,"app",,"2023-04-24 05:41:39",40
1636,,0,0,40,"2023-04-25 14:13:59",,,"0",,"All Out Burger Montreal Rd","585 Montréal Road","K1K-4K3",9,3,"(613) 745-5555","mahde_ghandour@hotmail.com",45.4422399,-75.6447219,45,"2023-05-17 06:16:42","y","n","n","n",,,"n",,,,"all-out-burger-montrealrd",1,"app",,"2023-04-25 06:14:07",40
1637,,0,0,40,"2023-08-04 08:37:30",,,"1",1757650182,"Kirkwood Pizza","1078 Merivale Road","K1Z-6A8",9,3,"(613) 722-7777","kirkwoodottawapizza@gmail.com",45.3775136,-75.7335912,45,"2024-12-18 20:43:10","y","n","n","n",,,"n",,,1,"kirkwood-pizza",1,"app",,"2023-08-04 00:37:45",40
1638,,0,0,40,"2023-09-06 13:33:18",,,"0",,"Shawarma Depot","87 Main Street","K0C-1X0",103,3,"(343) 483-0143","Shawarma_depot@hotmail.com",44.9009657,-75.1819458,24,"2024-03-23 22:03:30","n","y","y","n",,,"n",,,,"shawarma-depot",1,"app",,"2023-09-06 05:33:25",40
1639,,0,0,40,"2023-11-13 14:21:23",,,"0",0,"River Pizza","4042 Innes Road","K1C-1T1",10,3,"(613) 841-4999","info@riverpizza.ca",45.4551013,-75.5051859,1,"2023-11-20 15:48:28","y","n","n","n",,,"n",,,,"river-pizza",1,"app",,"2023-11-13 04:21:33",40
1640,,0,0,40,"2023-12-18 15:41:18",,,"0",0,"Genki Sushi ( dropped)","5960 Rue Sherbrooke Est","H1N-1B8",20,4,"(514) 254-7002","contact@genki-sushi.ca",45.5762856,-73.5466542,45,"2024-12-16 21:56:14","n","n","n","n",,,"n",,,,"genki-sushi---dropped-",1,"app",,"2023-12-18 05:41:32",40
1641,,0,0,40,"2023-12-20 11:41:01",,,"0",0,"Wandee Thai","40 Beech Street","K1S-4M8",9,3,"(613) 237-1641","george@menu.ca",45.4009072,-75.7078263,40,"2025-02-20 07:50:27","y","n","n","n",,,"n",,,,"wandee-thai",1,"app",,"2023-12-20 01:41:07",40
1642,,0,0,40,"2024-01-04 13:44:23",,,"0",,"La Nawab","1 Rue Cholette","J8Y-1J5",21,4,"(819) 775-4343","lanawab4@gmail.com",45.4534376,-75.7519970,1,"2024-01-18 16:06:59","y","n","n","n",,,"n",,,,"la-nawab",1,"app",,"2024-01-04 03:44:29",40
1643,,0,0,40,"2024-01-10 14:28:34",,,"0",,"Tony's Pizza","Jeanne-d' Arc Boulevard","K1C 2R5",9,3,"(613) 830-3276","george@menu.ca",45.4846138,-75.5189704,40,"2024-01-10 09:29:33","n","y","y","n",,,"n",,,,"tonys-pizza",1,"app",,"2024-01-10 04:28:41",40
1654,,0,0,40,"2024-02-05 17:32:39",,,"0",0,"Cosenza","6505 Jeanne d'Arc Boulevard North","K1C-2R1",10,3,"(613) 837-8000","cosenzapizzas@gmail.com",45.4799512,-75.5369210,,,"y","n","n","n",,,"n",,,,"cosenza",1,"app",,"2024-02-05 07:32:48",40
1655,,0,0,40,"2024-02-15 15:50:34",,,"0",,"Merivale Pizza & Wings","1610 Merivale Road","K2G 4A1",17,3,"(613) 225-3297","george@menu.ca",45.3484699,-75.7324186,40,"2024-02-15 10:52:12","n","y","y","n",,,"n",,,,"merivale-pizza-wings",1,"app",,"2024-02-15 05:50:59",40
1656,,0,0,40,"2024-02-20 10:58:18",,,"0",0,"Shawarma Shish","1831 Robertson Road","K2H-8X3",17,3,"(613) 721-0007","george@menu.ca",45.3282713,-75.8194738,1,"2024-05-29 18:02:38","n","y","y","n",,,"n",,,,"shawarma-shish",1,"app",,"2024-02-20 00:58:29",40
1657,,0,0,40,"2024-03-12 15:45:55",,,"0",0,"Cuisine Bombay Indienne","120 Rue Richelieu","J3B-6X4",47,4,"(450) 346-5535","uddinsantino@gmail.com",45.3047677,-73.2511136,1,"2024-03-18 19:12:23","y","n","n","n",,,"n",,,,"cuisine-bombay-indienne",1,"app",,"2024-03-12 07:46:07",40
1658,,0,0,40,"2024-03-19 12:07:33",,,"0",0,"Chicco Shawarma Cantley","435 Montée de la Source","J8V-3B5",104,4,"(819) 607-0712","alexandra@menu.ca",45.5394242,-75.7727738,,,"y","n","n","n",,,"n",,,,"chicco-shawarma-cantley",1,"app",,"2024-03-19 04:07:42",40
1659,,0,0,40,"2024-03-19 17:50:25",,,"0",0,"Chicco Pizza & Shawarma Buckingham","1009 Chemin de Masson","J8M-1R4",21,4,"(819) 986-2222","alexandra@menu.ca",45.5578100,-75.4197700,,,"y","n","n","n",,,"n",,,,"chicco-pizza-shawarma-buckingham",1,"app",,"2024-03-19 09:50:31",40
1660,,0,0,40,"2024-03-19 17:51:22",,,"1",1757634187,"Chicco Pizza Shawarma Anger","1096 Chemin de Montréal Ouest","J8M-2C1",21,4,"(819) 617-3434","alexandra@menu.ca",45.5225471,-75.4909607,45,"2024-03-19 14:39:16","y","n","n","n",,,"n",,,,"chicco-pizza-shawarma-anger",1,"app",,"2024-03-19 09:51:30",40
1661,,0,0,40,"2024-03-19 17:52:09",,,"0",0,"Chicco Pizza Maloney","842 Boulevard Maloney Est","J8P-1H1",21,4,"(819) 893-1555","alexandra@menu.ca",45.4847804,-75.6077643,2,"2025-07-03 23:07:52","y","n","n","n",,,"n",,,,"chicco-pizza-maloney",1,"app",,"2024-03-19 09:52:15",40
1662,,0,0,40,"2024-03-19 17:52:48",,,"0",0,"Chicco Shawarma Maloney","922 Boulevard Maloney Est","J8P-1H5",21,4,"(819) 893-3434","alexandra@menu.ca",45.4900364,-75.5945722,,,"y","n","n","n",,,"n",,,,"chicco-shawarma-maloney",1,"app",,"2024-03-19 09:52:53",40
1663,,0,0,40,"2024-03-19 17:54:33",,,"1",1757638840,"Chicco Pizza de l’Hopital","405 Boulevard de l'Hôpital","J8T-8E2",21,4,"(819) 568-1109","alexandra@menu.ca",45.4898982,-75.6891636,,,"y","n","n","n",,,"n",,,,"chicco-pizza-de-l’hopital",1,"app",,"2024-03-19 09:54:38",40
1664,,0,0,40,"2024-03-19 17:55:09",,,"1",1757547468,"Chicco Pizza St-Louis","1783 Rue Saint-Louis","J8T-4H2",21,4,"(819) 568-0000","alexandra@menu.ca",45.4678122,-75.7247304,,,"y","n","n","n",,,"n",,,,"chicco-pizza-st-louis",1,"app",,"2024-03-19 09:55:14",40
1665,,0,0,45,"2024-04-22 22:40:35",,,"0",,"Zait and Zaatar","3515 Albion Road South","K1T-1P1",9,3,"(613) 248-1111","albionzwz@gmail.com",45.3543030,-75.6427761,45,"2024-04-22 18:41:37","y","n","n","n",,,"n",,,,"zait-and-zaatar",1,"app",,"2024-04-22 14:40:43",45
