"id","restaurant_id","language_id","global_course_id","name","description","display_order","available_for","time_period","enabled","added_by","added_at","disabled_by","disabled_at"
881,1285,1,,"Salads","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:02:44",,
882,1285,1,,"Miso Soup","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:02:47",,
883,1285,1,,"Sushi Desserts","Medium roll. 6 pieces. Plus tempura, chocolate, wrapped in rice paper. Served with maple syrup.",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:03:03",,
884,1285,1,,"Pokebols","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:03:10",,
885,1285,1,,"Extras","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:03:15",,
886,1285,1,,"Drinks","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:03:19",,
887,1511,1,,"Dinner- Appetizers","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:08",,
888,1511,1,,"Dinner- Soups","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:14",,
889,1511,1,,"Dinner- Noodle Dishes","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:20",,
890,1511,1,,"Dinner- Rice Dishes","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:26",,
891,1511,1,,"Dinner- Salads","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:32",,
892,1511,1,,"Dinner- Curries","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:37",,
893,1511,1,,"Dinner- Stir Fried Dishes","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:43",,
894,1511,1,,"Dinner- Seafood","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:52",,
895,1511,1,,"Dinner- Combos","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-14 07:22:57",,
896,1452,1,,"Papa Joes Deals","Deals can not be combined with other specials.",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:29:02",,
897,1452,1,,"Pizza","Built on Quality and Taste.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:29:14",,
898,1452,1,,"PAPA JOE’S HALAL PIZZAS","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:29:24",,
899,1452,1,,"Dips","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:29:31",,
900,1452,1,,"2 Pizza Deals","Place your toppings on your twin pizza any way you like.(For example if you order 2 toppings you get a total of 4 toppings that you can divide between the 2 pizza in the pop up window. Once you dress your 1st pizza you can place what\'s left on the next.)",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:29:48",,
901,1452,1,,"Appetizers","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:29:56",,
902,1452,1,,"Pasta","Our pasta dishes are served with our Papa Joe's garlic bread.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:30:10",,
903,1452,1,,"Salads","Dressings: Ranch, Italian, Creamy Caesar, Greek.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:30:23",,
904,1452,1,,"Subs","13\"" Hot Toasted! All subs are dressed with lettuce, tomatoes, pickles and house garlic sauce.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:30:37",,
905,1452,1,,"Platters","All platters served with french fries and gravy. Make your fries a poutine for $2.50 extra.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:30:50",,
906,1452,1,,"Wings (Halal)","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:30:57",,
907,1452,1,,"Papa Joe's Fried Chicken (Halal)","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:31:04",,
908,1452,1,,"Desserts","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:31:09",,
909,1452,1,,"Drinks","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-19 06:31:13",,
910,1632,1,,"PAPA JOE’S HALAL PIZZAS","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2022-09-21 14:54:07",,
911,1634,1,,"NEW ITEMS","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 09:50:17",,
912,1634,1,,"Appetizers","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 09:53:22",,
913,1634,1,,"Soups","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 09:57:39",,
914,1634,1,,"Salad Yum","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 10:04:31",,
915,1634,1,,"Vegetables","Rice not included but you can add a side of Sticky or Steamed rice to your order from pop-up menu.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 10:11:05",,
916,1634,1,,"Seafood","Rice not included but you can add a side of Sticky or Steamed rice to your order from pop-up menu.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 10:15:56",,
917,1634,1,,"Fried Rice and Noodles","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 10:24:45",,
918,1634,1,,"Curries","Rice not included but you can add a side of Sticky or Steamed rice to your order from pop-up menu.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 10:52:15",,
919,1634,1,,"Chicken or Beef or Pork","Rice not included but you can add a side of Sticky or Steamed rice to your order from pop-up menu.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 11:02:22",,
920,1634,1,,"Special Combo","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 11:36:57",,
921,1634,1,,"Side Dishes","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 11:39:08",,
922,1634,1,,"Sauces","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 11:40:18",,
923,1634,1,,"Beverages","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",24,"2022-10-12 11:41:22",,
924,1634,1,,"Daily Luncheon Specials","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",9,"y",40,"2022-10-12 14:47:34",,
925,1171,1,,"Side Orders (Extra Small)","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-01-27 12:26:22",,
926,1171,1,,"Beverages","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-01-27 12:32:50",,
927,1603,2,,"Entrées","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-04-05 17:56:16",,
928,1635,1,,"Appetizers","",1,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:45:47",,
929,1635,1,,"Burgers SOLO","",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:47:38",,
930,1635,1,,"Burger COMBOS","Combo Includes Fries & 591ml Pepsi Beverage",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:50:59",,
931,1635,1,,"Hot Dogs","",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:54:33",,
932,1635,1,,"Salads","",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:54:40",,
933,1635,1,,"Chicken","",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:56:17",,
934,1635,1,,"Poutine","",7,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:57:49",,
935,1635,1,,"Kids Menu","With fries & drink.",8,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 09:59:39",,
936,1635,1,,"Mini Donuts Hot and Fresh Made","",9,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 10:00:31",,
937,1635,1,,"Drinks","",10,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-24 10:02:32",,
938,1636,1,,"Appetizers","",1,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:04",,
939,1636,1,,"Burgers SOLO","",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:10",,
940,1636,1,,"Burger COMBOS","All COMBOS include a fry and 591ml Pepsi beverage.",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:21",,
941,1636,1,,"Hot Dogs","",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:31",,
942,1636,1,,"Salads","",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:36",,
943,1636,1,,"Chicken","All COMBOS include a fry and 591ml Pepsi beverage.",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:44",,
944,1636,1,,"Poutine","",7,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:50",,
945,1636,1,,"Kids Menu","With fries & drink.",8,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:17:58",,
946,1636,1,,"Mini Donuts Hot and Fresh Made","",9,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:18:05",,
947,1636,1,,"Drinks","",10,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2023-04-25 10:18:11",,
948,1637,1,0,"Subs","All subs are served with lettuce, tomatoes, pickles, cheese.",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
949,1637,1,0,"Chicken Bites Deals","N/A",5,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"n",40,"2023-08-04 04:40:44",40,"2025-01-08 09:12:32"
950,1637,1,0,"Platters, Burgers & Sandwiches","All platters include fries & gravy.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
951,1637,1,0,"Wraps","All dishes served with lettuce, tomatoes, pickles and choice of garlic, sweet & sour, or hot sauce.<br>All platters include fries & gravy.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
952,1637,1,1,"Appetizers","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
953,1637,1,10,"Poutine","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
954,1637,1,4,"Salads","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
955,1637,1,3,"Southern Fried Chicken","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:40:44",,
956,1637,1,,"Wings Deals","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 04:55:15",,
957,1637,1,,"Pizza","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 05:23:08",,
958,1637,1,,"Desserts","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"n",40,"2023-08-04 09:57:29",40,"2025-01-03 13:37:52"
959,1637,1,,"Drinks","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 10:00:51",,
960,1637,1,,"2 For 1 Pizza Deal","Comes with 2 dipping sauces and 2 drinks.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-04 10:08:53",,
961,1637,1,,"Pizza and Wings Deal","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-09 16:59:52",,
962,1637,1,,"Specials","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-08-09 17:40:07",,
963,1638,1,,"Appetizers","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 09:41:58",,
964,1638,1,,"Salads","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 09:46:46",,
965,1638,1,,"Wings","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 09:50:24",,
966,1638,1,,"Pasta","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 09:53:11",,
967,1638,1,,"Poutine","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 09:54:43",,
968,1638,1,,"Hot Subs","All subs served with tomatoes, lettuce, cheese, pickles, mayonnaise.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 09:57:16",,
969,1638,1,,"Shawarma and Donair","Sandwich: Served on a pita bread with garlic, lettuce, tomatoes, turnip, pickles and onions.<br>
Plate: Served with rice, garlic potatoes, salad and hummus.<br>
Family Plate: Served with rice, garlic potatoes, salad, hummus, garlic and pita bread.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 10:00:50",,
970,1638,1,,"Sides","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 10:09:26",,
971,1638,1,,"Pizza","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-06 10:11:57",,
972,1638,1,,"Daily Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-07 06:39:51",,
973,1638,1,,"Drinks","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-09-07 07:05:18",,
974,1639,1,,"Appetizers","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 09:25:51",,
975,1639,1,,"Canadian Food","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 10:52:38",,
976,1639,1,,"Big Salads","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 10:57:46",,
977,1639,1,,"Chicken Wings","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 10:59:07",,
978,1639,1,,"Submarines","Hot or Cold 12 inches.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 11:00:10",,
979,1639,1,,"Donairs","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 11:03:43",,
980,1639,1,,"Pasta","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 11:07:34",,
981,1639,1,,"Pizzas","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-13 11:16:46",,
982,1639,1,,"Desserts","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-15 06:20:55",,
983,1639,1,,"Drinks","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-15 06:31:06",,
984,1639,1,,"Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-15 06:49:11",,
985,1639,1,,"Twin Pizzas","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-11-15 07:10:06",,
986,1640,1,,"Appetizers & Others","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 10:45:38",,
987,1640,1,,"Nigiri And Sashimi","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 10:53:19",,
988,1640,1,,"Hosomaki","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 11:22:21",,
989,1640,1,,"Chef's Specialties","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 11:31:37",,
990,1640,1,,"Futomaki","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 11:37:27",,
991,1640,1,,"Maki","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 11:53:36",,
992,1640,1,,"Maki Soy Leaf","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:01:40",,
993,1640,1,,"Maki Tartare","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:04:31",,
994,1640,1,,"Spring Maki","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:11:34",,
995,1640,1,,"Rice Paper Rolls","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:14:58",,
996,1640,1,,"Assorted Plates","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:17:08",,
997,1640,1,,"Poke Bowl","What is a poke bowl? It is a blend of fresh and healthy ingredients, such as avocado, cucumber, rice, marinated fish or seafood, etc. cut into small cubes. The poke bowl looks a lot like sushi, but in a deconstructed way.",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:21:41",,
998,1640,1,,"Dragon Combo","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:25:44",,
999,1640,1,,"Midi Express","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:28:09",,
1000,1640,1,,"Drinks","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:30:24",,
1001,1640,1,,"Desserts","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:33:25",,
1002,1640,1,,"Extras","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:34:33",,
1003,1640,2,,"Entrées-Salades-Soupes","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:56:58",,
1004,1640,2,,"Nigiri Et Sashimi","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 12:59:57",,
1005,1640,2,,"Hosomaki","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:05:33",,
1006,1640,2,,"Specialités Du Chef","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:10:59",,
1007,1640,2,,"Futomaki","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:14:03",,
1008,1640,2,,"Maki","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:24:10",,
1009,1640,2,,"Maki Feuille De Soya","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:29:57",,
1010,1640,2,,"Maki De Tartare","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:32:04",,
1011,1640,2,,"Maki De Printemps","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:35:11",,
1012,1640,2,,"Makis Feuille De Riz","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:38:19",,
1013,1640,2,,"Assiettes Assorties","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:40:01",,
1014,1640,2,,"Bols Poke","C’est quoi un bol poké? C’est un mélange d’ingrédients frais et santé, tels que de l’avocat, du concombre, du riz, du poisson mariné ou fruits de mer, etc. coupés en petits cubes. Le poke bowl ressemble beaucoup aux sushis, mais de façon déconstruite.",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:42:48",,
1015,1640,2,,"Combo Dragon","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:46:49",,
1016,1640,2,,"Midi Express","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:48:30",,
1017,1640,2,,"Beverages","",18,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:53:59",,
1018,1640,2,,"Dessert","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:55:35",,
1019,1640,2,,"Extras","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-18 13:56:24",,
1020,1641,1,,"CHEF'S SPECIAL - THAI STYLE STREET FOOD","Comes with 1 vegetable spring roll. Available lunch and dinner.",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-20 06:41:34",,
1021,1641,1,,"Lunch- Appetizers","",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",13,"y",40,"2023-12-20 06:43:15",,
1022,1641,1,,"Lunch- Soups","",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",13,"y",40,"2023-12-20 06:44:42",,
1023,1641,1,,"Lunch- Rice and Noodle Dishes","Choices of protein include: Chicken, beef, pork or tofu.",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",13,"y",40,"2023-12-20 06:46:15",,
1024,1641,1,,"Lunch- Curries","Choices of protein include: Chicken, beef, pork or tofu.",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",13,"y",40,"2023-12-20 06:48:37",,
1025,1641,1,,"Lunch- Stir Fried Dishes","Choices of protein include: Chicken, beef, pork or tofu.",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",13,"y",40,"2023-12-20 06:50:29",,
1026,1641,1,,"Lunch- Combos","",7,"{\""1\"": \""y\"", \""2\"": \""n\""}",13,"y",40,"2023-12-20 06:54:59",,
1027,1641,1,,"Dinner- Appetizers","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:18:48",,
1028,1641,1,,"Dinner- Soups","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:22:03",,
1029,1641,1,,"Dinner- Noodle Dishes","Choices of protein include: Chicken, beef, pork or tofu.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:23:49",,
1030,1641,1,,"Dinner- Rice Dishes","Choices of protein include: Chicken, beef, pork or tofu.",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:26:17",,
1031,1641,1,,"Dinner- Salads","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:27:35",,
1032,1641,1,,"Dinner- Curries","Choices of protein include: Chicken, beef, pork or tofu. Rice sold separately.",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:29:26",,
1033,1641,1,,"Dinner- Stir Fried Dishes","Choices of protein include: Chicken, beef, pork or tofu. Rice sold separately.",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:31:26",,
1034,1641,1,,"Dinner- Seafood","Rice sold separately.",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:36:51",,
1035,1641,1,,"Dinner- Combos","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:38:28",,
1036,1641,1,,"Extras","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:40:50",,
1037,1641,1,,"Drinks","",18,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2023-12-22 07:42:09",,
1038,1642,2,,"Entrées","",1,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:45:44",,
1039,1642,2,,"Végétarienne","Tous les plats s'accompagne de riz Basmati Tadka.",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:45:57",,
1040,1642,2,,"Non-Végétarienne","Tous les plats s'accompagne de riz Basmati Tadka.",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:46:09",,
1041,1642,2,,"Tandoori","Grillade de BBQ sur le four d'argile traditionel.",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:46:29",,
1042,1642,2,,"Extras","",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:46:36",,
1043,1642,2,,"Desserts","",7,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:46:39",,
1044,1642,2,,"Boissons","",8,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:46:44",,
1045,1642,2,,"Biryani","Créé dans la cuisine royale Moghole, composé d'une combinaison d'épices, de riz basmati et de viande ou de légumes.",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-01-04 08:47:13",,
1046,1643,1,,"Super Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:06:36",,
1047,1643,1,,"Daily Special","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:06:43",,
1048,1643,1,,"Sunday to Wednesday Specials","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:06:50",,
1049,1643,1,,"Pizza","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:06:55",,
1050,1643,1,,"Twins Special","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:02",,
1051,1643,1,,"Pizza and Wings","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:08",,
1052,1643,1,,"Appetizers","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:14",,
1053,1643,1,,"Subs","All our subs are oven toasted.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:25",,
1054,1643,1,,"Italian","All pasta dinners are served with garlic bread.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:36",,
1055,1643,1,,"Wings","Fresh not frozen wings. Best in the city!!",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:45",,
1056,1643,1,,"Platters","All platters are served with fries and coleslaw. You can upgrade your fries to poutine.",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:07:55",,
1057,1643,1,,"Salads","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:08:03",,
1058,1643,1,,"Wraps","Platters are served with fries and coleslaw and choice of sweet or garlic sauce.",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:08:13",,
1059,1643,1,,"Nachos","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:08:20",,
1060,1643,1,,"Desserts","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:08:23",,
